year,month,day,dep_time,sched_dep_time,dep_delay,arr_time,sched_arr_time,arr_delay,carrier,flight,tailnum,origin,dest,air_time,distance,hour,minute,time_hour
2013,8,4,1515,1434,41,1655,1614,41,EV,4596,N13965,EWR,STL,139,872,14,34,2013-08-04T18:00:00Z
2013,8,4,1546,1542,4,1753,1755,-2,UA,1107,N31412,EWR,DEN,227,1605,15,42,2013-08-04T19:00:00Z
2013,8,4,1613,1625,-12,1915,1928,-13,B6,1117,N706JB,LGA,TPA,131,1010,16,25,2013-08-04T20:00:00Z
2013,8,4,1702,1711,-9,1850,1851,-1,B6,1516,N346JB,JFK,SYR,46,209,17,11,2013-08-04T21:00:00Z
2013,8,4,1703,1659,4,1904,1919,-15,DL,2042,N321NB,EWR,ATL,100,746,16,59,2013-08-04T20:00:00Z
2013,8,4,1718,1535,103,1954,1829,85,UA,1211,N13716,EWR,AUS,199,1504,15,35,2013-08-04T19:00:00Z
2013,8,4,1739,1740,-1,2042,2046,-4,UA,814,N519UA,EWR,SEA,326,2402,17,40,2013-08-04T21:00:00Z
2013,8,4,1758,1800,-2,2033,2039,-6,DL,61,N550NW,LGA,ATL,106,762,18,0,2013-08-04T22:00:00Z
2013,8,4,1942,1930,12,2256,2239,17,DL,1854,N370NW,LGA,FLL,142,1076,19,30,2013-08-04T23:00:00Z
2013,8,4,2058,1935,83,2257,2223,34,9E,3429,N926XJ,JFK,JAX,104,828,19,35,2013-08-04T23:00:00Z
2013,8,4,2107,2106,1,2211,2227,-16,UA,1163,N54241,EWR,BOS,39,200,21,6,2013-08-05T01:00:00Z
2013,8,4,2140,2045,55,37,2344,53,UA,490,N530UA,EWR,PDX,339,2434,20,45,2013-08-05T00:00:00Z
2013,8,4,2151,2159,-8,2306,2327,-21,EV,4560,N13997,EWR,BTV,54,266,21,59,2013-08-05T01:00:00Z
2013,8,4,2201,2155,6,2305,2324,-19,UA,1686,N24715,EWR,BOS,37,200,21,55,2013-08-05T01:00:00Z
2013,8,4,2215,2145,30,2335,2316,19,DL,985,N317NB,JFK,BOS,40,187,21,45,2013-08-05T01:00:00Z
2013,8,4,2220,1910,190,123,2238,165,DL,1091,N324NB,JFK,SAT,206,1587,19,10,2013-08-04T23:00:00Z
2013,8,5,600,605,-5,737,735,2,MQ,3525,N720MQ,LGA,RDU,70,431,6,5,2013-08-05T10:00:00Z
2013,8,5,625,630,-5,837,837,0,US,2085,N188US,LGA,CLT,94,544,6,30,2013-08-05T10:00:00Z
2013,8,5,627,630,-3,842,912,-30,UA,1454,N76265,LGA,IAH,178,1416,6,30,2013-08-05T10:00:00Z
2013,8,5,628,630,-2,909,900,9,EV,4137,N11535,EWR,ATL,113,746,6,30,2013-08-05T10:00:00Z
2013,8,5,752,753,-1,939,950,-11,US,1733,N176UW,LGA,CLT,79,544,7,53,2013-08-05T11:00:00Z
2013,8,5,816,820,-4,1134,1135,-1,AA,2267,N3HDAA,LGA,MIA,149,1096,8,20,2013-08-05T12:00:00Z
2013,8,5,851,901,-10,1011,1014,-3,B6,1634,N328JB,JFK,BTV,48,266,9,1,2013-08-05T13:00:00Z
2013,8,5,936,940,-4,1046,1051,-5,9E,3608,N601XJ,JFK,PHL,29,94,9,40,2013-08-05T13:00:00Z
2013,8,5,953,959,-6,1101,1125,-24,UA,725,N463UA,EWR,ORD,109,719,9,59,2013-08-05T13:00:00Z
2013,8,5,1203,1210,-7,1440,1500,-20,AA,743,N455AA,LGA,DFW,183,1389,12,10,2013-08-05T16:00:00Z
2013,8,5,1227,1230,-3,1415,1419,-4,EV,5796,N11535,EWR,CLT,80,529,12,30,2013-08-05T16:00:00Z
2013,8,5,1234,1237,-3,1338,1351,-13,UA,1248,N17245,EWR,BOS,42,200,12,37,2013-08-05T16:00:00Z
2013,8,5,1309,1315,-6,1435,1449,-14,EV,4552,N14907,EWR,GSO,65,445,13,15,2013-08-05T17:00:00Z
2013,8,5,1318,1305,13,1430,1425,5,WN,165,N460WN,EWR,BNA,110,748,13,5,2013-08-05T17:00:00Z
2013,8,5,1339,1340,-1,1557,1555,2,WN,2261,N477WN,EWR,PHX,291,2133,13,40,2013-08-05T17:00:00Z
2013,8,5,1456,1500,-4,1607,1612,-5,US,2152,N948UW,LGA,BOS,40,184,15,0,2013-08-05T19:00:00Z
2013,8,5,1507,1500,7,1745,1758,-13,B6,83,N523JB,JFK,MCO,123,944,15,0,2013-08-05T19:00:00Z
2013,8,5,1531,1530,1,1911,1855,16,AA,85,N376AA,JFK,SFO,349,2586,15,30,2013-08-05T19:00:00Z
2013,8,5,1534,1543,-9,1901,1909,-8,DL,31,N377DA,JFK,SLC,273,1990,15,43,2013-08-05T19:00:00Z
2013,8,5,1552,1559,-7,1727,1739,-12,EV,5841,N15985,EWR,STL,139,872,15,59,2013-08-05T19:00:00Z
2013,8,5,1557,1559,-2,1827,1828,-1,9E,3540,N928XJ,JFK,MSP,163,1029,15,59,2013-08-05T19:00:00Z
2013,8,5,1559,1605,-6,1740,1732,8,YV,3771,N510MJ,LGA,IAD,48,229,16,5,2013-08-05T20:00:00Z
2013,8,5,1617,1529,48,1843,1736,67,UA,485,N528UA,EWR,DEN,243,1605,15,29,2013-08-05T19:00:00Z
2013,8,5,1625,1629,-4,1837,1853,-16,US,629,N553UW,JFK,PHX,280,2153,16,29,2013-08-05T20:00:00Z
2013,8,5,1642,1645,-3,1806,1815,-9,WN,2625,N776WN,LGA,MDW,113,725,16,45,2013-08-05T20:00:00Z
2013,8,5,1700,1659,1,1805,1825,-20,UA,248,N811UA,EWR,BOS,38,200,16,59,2013-08-05T20:00:00Z
2013,8,5,1755,1755,0,2054,2045,9,AA,785,N3BCAA,LGA,DFW,193,1389,17,55,2013-08-05T21:00:00Z
2013,8,5,1805,1810,-5,1931,1956,-25,UA,1298,N24702,LGA,ORD,117,733,18,10,2013-08-05T22:00:00Z
2013,8,5,1832,1835,-3,2145,2155,-10,AA,269,N3EYAA,JFK,SEA,358,2422,18,35,2013-08-05T22:00:00Z
2013,8,5,1950,1940,10,2248,2224,24,EV,4204,N11155,EWR,OKC,188,1325,19,40,2013-08-05T23:00:00Z
2013,8,5,2021,2030,-9,2116,2156,-40,9E,4218,N8659B,JFK,PHL,28,94,20,30,2013-08-06T00:00:00Z
2013,8,5,2100,2025,35,2346,2321,25,B6,1295,N652JB,JFK,AUS,200,1521,20,25,2013-08-06T00:00:00Z
2013,8,5,2208,2220,-12,2313,2335,-22,EV,5169,N713EV,LGA,BTV,42,258,22,20,2013-08-06T02:00:00Z
2013,8,6,556,600,-4,703,659,4,US,2167,N766US,LGA,DCA,40,214,6,0,2013-08-06T10:00:00Z
2013,8,6,557,605,-8,727,735,-8,MQ,3525,N711MQ,LGA,RDU,67,431,6,5,2013-08-06T10:00:00Z
2013,8,6,557,600,-3,742,751,-9,EV,5068,N754EV,EWR,DTW,80,488,6,0,2013-08-06T10:00:00Z
2013,8,6,630,630,0,856,912,-16,UA,1454,N29717,LGA,IAH,188,1416,6,30,2013-08-06T10:00:00Z
2013,8,6,633,630,3,918,924,-6,B6,929,N638JB,JFK,RSW,147,1074,6,30,2013-08-06T10:00:00Z
2013,8,6,644,645,-1,849,908,-19,US,623,N519UW,JFK,PHX,287,2153,6,45,2013-08-06T10:00:00Z
2013,8,6,649,655,-6,1041,1101,-20,DL,315,N670DN,JFK,SJU,198,1598,6,55,2013-08-06T10:00:00Z
2013,8,6,741,745,-4,953,959,-6,DL,807,N351NB,EWR,ATL,101,746,7,45,2013-08-06T11:00:00Z
2013,8,6,746,740,6,1054,1055,-1,VX,11,N838VA,JFK,SFO,352,2586,7,40,2013-08-06T11:00:00Z
2013,8,6,827,829,-2,935,948,-13,9E,4122,N8828D,JFK,MVY,33,173,8,29,2013-08-06T12:00:00Z
2013,8,6,843,843,0,1056,1044,12,US,2071,N738US,LGA,CLT,90,544,8,43,2013-08-06T12:00:00Z
2013,8,6,843,840,3,1203,1143,20,UA,207,N524UA,EWR,SFO,346,2565,8,40,2013-08-06T12:00:00Z
2013,8,6,940,949,-9,1215,1243,-28,UA,554,N830UA,EWR,FLL,142,1065,9,49,2013-08-06T13:00:00Z
2013,8,6,950,950,0,1215,1220,-5,VX,251,N842VA,JFK,LAS,300,2248,9,50,2013-08-06T13:00:00Z
2013,8,6,952,959,-7,1048,1114,-26,EV,5711,N829AS,JFK,IAD,42,228,9,59,2013-08-06T13:00:00Z
2013,8,6,1030,1029,1,1146,1153,-7,EV,4510,N14902,EWR,MKE,107,725,10,29,2013-08-06T14:00:00Z
2013,8,6,1140,1133,7,1456,1451,5,UA,1677,N39416,EWR,SFO,344,2565,11,33,2013-08-06T15:00:00Z
2013,8,6,1321,1317,4,1723,1709,14,UA,1708,N38451,EWR,SJU,209,1608,13,17,2013-08-06T17:00:00Z
2013,8,6,1401,1330,31,1636,1625,11,B6,505,N633JB,EWR,FLL,136,1065,13,30,2013-08-06T17:00:00Z
2013,8,6,1431,1358,33,1713,1649,24,UA,1211,N37267,EWR,LAX,322,2454,13,58,2013-08-06T17:00:00Z
2013,8,6,1436,1136,180,1647,1338,189,YV,2729,N923FJ,LGA,CLT,80,544,11,36,2013-08-06T15:00:00Z
2013,8,6,1442,1448,-6,1723,1745,-22,UA,1200,N76515,EWR,SAN,325,2425,14,48,2013-08-06T18:00:00Z
2013,8,6,1517,1520,-3,1640,1705,-25,AA,2223,N553AA,LGA,STL,125,888,15,20,2013-08-06T19:00:00Z
2013,8,6,1625,1625,0,1825,1839,-14,9E,3440,N920XJ,JFK,RDU,66,427,16,25,2013-08-06T20:00:00Z
2013,8,6,1725,1710,15,1957,2005,-8,AA,257,N642AA,JFK,LAS,300,2248,17,10,2013-08-06T21:00:00Z
2013,8,6,1730,1735,-5,2051,2108,-17,DL,1543,N713TW,JFK,SEA,339,2422,17,35,2013-08-06T21:00:00Z
2013,8,6,1804,1705,59,2049,2004,45,DL,503,N3764D,JFK,SAN,310,2446,17,5,2013-08-06T21:00:00Z
2013,8,6,1945,1932,13,2256,2228,28,B6,225,N656JB,JFK,TPA,135,1005,19,32,2013-08-06T23:00:00Z
2013,8,6,2046,2052,-6,2233,2258,-25,EV,4536,N13956,EWR,CVG,88,569,20,52,2013-08-07T00:00:00Z
2013,8,6,2049,2059,-10,2204,2220,-16,EV,3830,N27190,EWR,RIC,46,277,20,59,2013-08-07T00:00:00Z
2013,8,7,603,600,3,833,840,-7,WN,488,N272WN,EWR,HOU,186,1411,6,0,2013-08-07T10:00:00Z
2013,8,7,604,605,-1,845,905,-20,AA,1837,N3BWAA,LGA,MIA,135,1096,6,5,2013-08-07T10:00:00Z
2013,8,7,605,605,0,819,839,-20,B6,583,N639JB,JFK,MCO,120,944,6,5,2013-08-07T10:00:00Z
2013,8,7,625,630,-5,756,753,3,EV,4422,N13995,EWR,PIT,54,319,6,30,2013-08-07T10:00:00Z
2013,8,7,651,700,-9,940,1006,-26,DL,2003,N905DE,LGA,MIA,146,1096,7,0,2013-08-07T11:00:00Z
2013,8,7,712,715,-3,1018,1030,-12,AA,443,N320AA,JFK,MIA,149,1089,7,15,2013-08-07T11:00:00Z
2013,8,7,727,729,-2,957,1019,-22,B6,461,N613JB,LGA,PBI,128,1035,7,29,2013-08-07T11:00:00Z
2013,8,7,745,755,-10,1005,955,10,MQ,3478,N725MQ,LGA,DTW,109,502,7,55,2013-08-07T11:00:00Z
2013,8,7,752,756,-4,945,950,-5,B6,1273,N192JB,JFK,CHS,91,636,7,56,2013-08-07T11:00:00Z
2013,8,7,755,800,-5,1140,1200,-20,AA,655,N5FHAA,JFK,STT,202,1623,8,0,2013-08-07T12:00:00Z
2013,8,7,756,800,-4,1033,1104,-31,DL,1271,N3736C,JFK,FLL,136,1069,8,0,2013-08-07T12:00:00Z
2013,8,7,823,830,-7,1024,1028,-4,EV,4297,N11536,EWR,DTW,85,488,8,30,2013-08-07T12:00:00Z
2013,8,7,939,940,-1,1109,1110,-1,WN,1098,N436WN,LGA,MKE,119,738,9,40,2013-08-07T13:00:00Z
2013,8,7,945,950,-5,1218,1205,13,MQ,3644,N512MQ,LGA,ATL,126,762,9,50,2013-08-07T13:00:00Z
2013,8,7,1105,1115,-10,1255,1305,-10,MQ,3281,N735MQ,LGA,CMH,80,479,11,15,2013-08-07T15:00:00Z
2013,8,7,1149,1200,-11,1420,1438,-18,DL,1947,N991DL,LGA,ATL,108,762,12,0,2013-08-07T16:00:00Z
2013,8,7,1218,1200,18,1413,1354,19,US,1879,N195UW,JFK,CLT,90,541,12,0,2013-08-07T16:00:00Z
2013,8,7,1352,1354,-2,1445,1510,-25,B6,118,N348JB,JFK,BOS,33,187,13,54,2013-08-07T17:00:00Z
2013,8,7,1457,1459,-2,1831,1827,4,DL,161,N1201P,JFK,SEA,342,2422,14,59,2013-08-07T18:00:00Z
2013,8,7,1458,1459,-1,1603,1620,-17,UA,236,N815UA,EWR,BOS,36,200,14,59,2013-08-07T18:00:00Z
2013,8,7,1635,1610,25,1810,1810,0,EV,5461,N760EV,LGA,RDU,61,431,16,10,2013-08-07T20:00:00Z
2013,8,7,1647,1629,18,1939,1853,46,US,629,N547UW,JFK,PHX,311,2153,16,29,2013-08-07T20:00:00Z
2013,8,7,1655,1700,-5,1924,1923,1,9E,3448,N915XJ,JFK,CVG,99,589,17,0,2013-08-07T21:00:00Z
2013,8,7,1655,1459,116,1956,1737,139,DL,451,N693DL,LGA,ATL,121,762,14,59,2013-08-07T18:00:00Z
2013,8,7,1710,1539,91,1839,1658,101,US,1714,N948UW,LGA,PHL,50,96,15,39,2013-08-07T19:00:00Z
2013,8,7,1856,1900,-4,2154,2143,11,DL,2454,N388DA,JFK,DEN,232,1626,19,0,2013-08-07T23:00:00Z
2013,8,7,1902,1840,22,2154,2109,45,9E,4245,N8948B,JFK,CHS,97,636,18,40,2013-08-07T22:00:00Z
2013,8,7,2029,2040,-11,2137,2154,-17,B6,2680,N373JB,EWR,BOS,44,200,20,40,2013-08-08T00:00:00Z
2013,8,7,2032,2000,32,2258,2225,33,MQ,3662,N521MQ,LGA,ATL,105,762,20,0,2013-08-08T00:00:00Z
2013,8,8,632,643,-11,826,855,-29,EV,4393,N14177,EWR,IND,92,645,6,43,2013-08-08T10:00:00Z
2013,8,8,654,659,-5,803,820,-17,UA,751,N452UA,EWR,BOS,48,200,6,59,2013-08-08T10:00:00Z
2013,8,8,659,700,-1,1000,1006,-6,DL,1415,N690DL,JFK,SLC,266,1990,7,0,2013-08-08T11:00:00Z
2013,8,8,723,730,-7,1026,1045,-19,VX,183,N848VA,EWR,SFO,347,2565,7,30,2013-08-08T11:00:00Z
2013,8,8,725,710,15,946,949,-3,UA,1592,N76522,EWR,MCO,123,937,7,10,2013-08-08T11:00:00Z
2013,8,8,846,840,6,1154,1100,54,MQ,3419,N505MQ,LGA,ATL,109,762,8,40,2013-08-08T12:00:00Z
2013,8,8,905,905,0,1135,1114,21,DL,181,N361NW,LGA,DTW,85,502,9,5,2013-08-08T13:00:00Z
2013,8,8,913,915,-2,1340,1307,33,UA,1216,N37420,EWR,SJU,220,1608,9,15,2013-08-08T13:00:00Z
2013,8,8,940,940,0,1101,1051,10,9E,3608,N8847A,JFK,PHL,28,94,9,40,2013-08-08T13:00:00Z
2013,8,8,1150,1029,81,1258,1141,77,EV,3853,N12900,EWR,BNA,109,748,10,29,2013-08-08T14:00:00Z
2013,8,8,1154,1200,-6,1436,1450,-14,AA,3,N327AA,JFK,LAX,316,2475,12,0,2013-08-08T16:00:00Z
2013,8,8,1258,1225,33,1506,1435,31,WN,226,N203WN,EWR,DEN,227,1605,12,25,2013-08-08T16:00:00Z
2013,8,8,1454,1455,-1,1652,1635,17,MQ,3231,N648MQ,JFK,PIT,65,340,14,55,2013-08-08T18:00:00Z
2013,8,8,1615,1542,33,1813,1716,57,UA,1638,N31412,EWR,CLE,74,404,15,42,2013-08-08T19:00:00Z
2013,8,8,1729,1615,74,1923,1805,78,9E,3400,N901XJ,JFK,MKE,127,745,16,15,2013-08-08T20:00:00Z
2013,8,8,1827,1659,88,2158,1919,159,DL,2042,N301NB,EWR,ATL,100,746,16,59,2013-08-08T20:00:00Z
2013,8,8,1946,1645,181,2138,1815,203,WN,2625,N717SA,LGA,MDW,112,725,16,45,2013-08-08T20:00:00Z
2013,8,8,2116,2029,47,105,2333,92,UA,299,N574UA,EWR,SFO,347,2565,20,29,2013-08-09T00:00:00Z
2013,8,8,2203,2100,63,113,12,61,DL,2065,N394DA,JFK,FLL,137,1069,21,0,2013-08-09T01:00:00Z
2013,8,8,2204,2059,65,116,12,64,UA,1439,N24202,EWR,LAX,323,2454,20,59,2013-08-09T00:00:00Z
2013,8,8,2231,2000,151,2348,2136,132,UA,1128,N24702,LGA,ORD,114,733,20,0,2013-08-09T00:00:00Z
2013,8,8,2330,2220,70,113,2335,98,EV,5169,N748EV,LGA,BTV,71,258,22,20,2013-08-09T02:00:00Z
2013,8,8,NA,1430,NA,NA,1558,NA,FL,721,N970AT,LGA,CAK,NA,397,14,30,2013-08-08T18:00:00Z
2013,8,8,NA,1544,NA,NA,1732,NA,UA,1542,NA,LGA,CLE,NA,419,15,44,2013-08-08T19:00:00Z
2013,8,9,600,600,0,826,834,-8,B6,27,N524JB,EWR,MCO,119,937,6,0,2013-08-09T10:00:00Z
2013,8,9,602,605,-3,850,855,-5,B6,601,N651JB,JFK,FLL,140,1069,6,5,2013-08-09T10:00:00Z
2013,8,9,630,630,0,823,829,-6,EV,4471,N19966,EWR,CLT,88,529,6,30,2013-08-09T10:00:00Z
2013,8,9,705,714,-9,837,848,-11,EV,4213,N14143,EWR,RDU,65,416,7,14,2013-08-09T11:00:00Z
2013,8,9,728,646,42,952,908,44,UA,472,N580UA,EWR,LAS,301,2227,6,46,2013-08-09T10:00:00Z
2013,8,9,743,730,13,1023,1010,13,B6,683,N827JB,JFK,MCO,125,944,7,30,2013-08-09T11:00:00Z
2013,8,9,831,840,-9,1215,1143,32,UA,367,N584UA,EWR,SFO,329,2565,8,40,2013-08-09T12:00:00Z
2013,8,9,906,901,5,1215,1143,32,B6,189,N623JB,JFK,SAN,322,2446,9,1,2013-08-09T13:00:00Z
2013,8,9,1134,1135,-1,1402,1415,-13,UA,1519,N26123,EWR,MCO,129,937,11,35,2013-08-09T15:00:00Z
2013,8,9,1314,1310,4,1621,1605,16,UA,1601,N17233,EWR,FLL,157,1065,13,10,2013-08-09T17:00:00Z
2013,8,9,1327,1332,-5,1446,1451,-5,EV,4347,N14558,EWR,ORF,54,284,13,32,2013-08-09T17:00:00Z
2013,8,9,1353,1359,-6,1730,1632,58,DL,2247,N689DL,LGA,ATL,112,762,13,59,2013-08-09T17:00:00Z
2013,8,9,1511,1455,16,1722,1645,37,MQ,3359,N836MQ,JFK,RDU,69,427,14,55,2013-08-09T18:00:00Z
2013,8,9,1526,1415,71,1728,1629,59,DL,673,N308DE,EWR,ATL,101,746,14,15,2013-08-09T18:00:00Z
2013,8,9,1529,1430,59,1951,1754,117,UA,1593,N12216,EWR,SFO,398,2565,14,30,2013-08-09T18:00:00Z
2013,8,9,1600,1520,40,2008,1805,123,DL,1773,N398DA,JFK,LAS,299,2248,15,20,2013-08-09T19:00:00Z
2013,8,9,1645,1610,35,1913,1845,28,MQ,3357,N535MQ,LGA,ATL,105,762,16,10,2013-08-09T20:00:00Z
2013,8,9,1753,1729,24,1939,1848,51,B6,1438,N328JB,JFK,MVY,38,173,17,29,2013-08-09T21:00:00Z
2013,8,9,1803,1800,3,1929,1913,16,US,2158,N944UW,LGA,BOS,42,184,18,0,2013-08-09T22:00:00Z
2013,8,9,1910,1900,10,2309,2210,59,DL,2159,N392DA,JFK,MCO,132,944,19,0,2013-08-09T23:00:00Z
2013,8,9,1922,1700,142,2111,1846,145,UA,1424,N76503,LGA,ORD,115,733,17,0,2013-08-09T21:00:00Z
2013,8,9,2006,1855,71,2346,2205,101,VX,169,N526VA,EWR,LAX,341,2454,18,55,2013-08-09T22:00:00Z
2013,8,9,2016,1835,101,2218,2046,92,DL,2019,N365NW,LGA,MSP,149,1020,18,35,2013-08-09T22:00:00Z
2013,8,9,2114,1930,104,116,2304,132,UA,1481,N73278,EWR,SFO,366,2565,19,30,2013-08-09T23:00:00Z
2013,8,9,2126,2130,-4,2246,2245,1,MQ,3660,N502MQ,LGA,BNA,110,764,21,30,2013-08-10T01:00:00Z
2013,8,9,2159,2007,112,37,2259,98,B6,1505,N608JB,JFK,ABQ,246,1826,20,7,2013-08-10T00:00:00Z
2013,8,9,2335,2255,40,57,19,38,B6,2002,N183JB,JFK,BUF,60,301,22,55,2013-08-10T02:00:00Z
2013,8,9,2355,2030,205,115,2202,193,FL,485,N923AT,LGA,CAK,62,397,20,30,2013-08-10T00:00:00Z
2013,8,10,610,614,-4,749,806,-17,US,1965,N536UW,EWR,CLT,77,529,6,14,2013-08-10T10:00:00Z
2013,8,10,626,630,-4,918,924,-6,B6,929,N595JB,JFK,RSW,152,1074,6,30,2013-08-10T10:00:00Z
2013,8,10,651,630,21,759,750,9,WN,2097,N8610A,LGA,MDW,110,725,6,30,2013-08-10T10:00:00Z
2013,8,10,837,840,-3,1052,1100,-8,MQ,3419,N535MQ,LGA,ATL,109,762,8,40,2013-08-10T12:00:00Z
2013,8,10,1214,1205,9,1431,1430,1,MQ,3658,N534MQ,LGA,ATL,112,762,12,5,2013-08-10T16:00:00Z
2013,8,10,1248,1250,-2,1441,1450,-9,DL,1131,N990DL,LGA,DTW,88,502,12,50,2013-08-10T16:00:00Z
2013,8,10,1456,1459,-3,1749,1758,-9,UA,841,N508UA,JFK,LAX,319,2475,14,59,2013-08-10T18:00:00Z
2013,8,10,1527,1529,-2,1727,1741,-14,EV,4352,N12967,EWR,CVG,96,569,15,29,2013-08-10T19:00:00Z
2013,8,10,1542,1540,2,1711,1710,1,MQ,3622,N805MQ,LGA,BNA,133,764,15,40,2013-08-10T19:00:00Z
2013,8,10,1611,1600,11,1943,1840,63,DL,847,N330NB,LGA,ATL,137,762,16,0,2013-08-10T20:00:00Z
2013,8,10,1616,1605,11,1912,1921,-9,DL,1394,N377DA,JFK,PDX,331,2454,16,5,2013-08-10T20:00:00Z
2013,8,10,1654,1705,-11,1825,1855,-30,AA,345,N501AA,LGA,ORD,117,733,17,5,2013-08-10T21:00:00Z
2013,8,10,1702,1645,17,1908,1911,-3,DL,1705,N347NB,LGA,MSY,157,1183,16,45,2013-08-10T20:00:00Z
2013,8,10,1708,1705,3,1905,1910,-5,AA,1711,N3KSAA,JFK,ORD,123,740,17,5,2013-08-10T21:00:00Z
2013,8,10,1723,1706,17,2129,2111,18,B6,803,N558JB,JFK,SJU,196,1598,17,6,2013-08-10T21:00:00Z
2013,8,10,1744,1735,9,2008,1928,40,US,687,N655AW,EWR,CLT,106,529,17,35,2013-08-10T21:00:00Z
2013,8,10,1746,1748,-2,2029,2035,-6,B6,299,N615JB,LGA,MCO,140,950,17,48,2013-08-10T21:00:00Z
2013,8,10,1756,1720,36,2015,1942,33,UA,235,N417UA,EWR,PHX,294,2133,17,20,2013-08-10T21:00:00Z
2013,8,10,1757,1712,45,1919,1844,35,B6,408,N358JB,JFK,PWM,49,273,17,12,2013-08-10T21:00:00Z
2013,8,10,1911,1920,-9,2024,2100,-36,AA,361,N3CCAA,LGA,ORD,115,733,19,20,2013-08-10T23:00:00Z
2013,8,10,1912,1912,0,2012,2038,-26,UA,1116,N33262,EWR,BOS,36,200,19,12,2013-08-10T23:00:00Z
2013,8,10,1932,1916,16,2227,2214,13,B6,883,N585JB,JFK,MCO,129,944,19,16,2013-08-10T23:00:00Z
2013,8,10,2123,2130,-7,2359,14,-15,B6,1371,N520JB,LGA,FLL,138,1076,21,30,2013-08-11T01:00:00Z
2013,8,10,2309,2245,24,25,2359,26,B6,1816,N374JB,JFK,SYR,42,209,22,45,2013-08-11T02:00:00Z
2013,8,10,2359,2359,0,351,344,7,B6,1503,N807JB,JFK,SJU,205,1598,23,59,2013-08-11T03:00:00Z
2013,8,11,514,515,-1,707,720,-13,UA,525,N493UA,EWR,DEN,212,1605,5,15,2013-08-11T09:00:00Z
2013,8,11,554,600,-6,701,712,-11,EV,5716,N835AS,JFK,IAD,49,228,6,0,2013-08-11T10:00:00Z
2013,8,11,556,600,-4,801,824,-23,DL,461,N372NW,LGA,ATL,103,762,6,0,2013-08-11T10:00:00Z
2013,8,11,845,850,-5,1221,1251,-30,DL,301,N3749D,JFK,SJU,196,1598,8,50,2013-08-11T12:00:00Z
2013,8,11,1034,1039,-5,1218,1235,-17,EV,4434,N11137,EWR,AVL,83,583,10,39,2013-08-11T14:00:00Z
2013,8,11,1146,1149,-3,1312,1307,5,EV,4633,N12195,EWR,BTV,51,266,11,49,2013-08-11T15:00:00Z
2013,8,11,1152,1155,-3,1313,1310,3,MQ,3461,N523MQ,LGA,BNA,117,764,11,55,2013-08-11T15:00:00Z
2013,8,11,1154,1159,-5,1312,1314,-2,9E,4097,N8972E,JFK,BWI,38,184,11,59,2013-08-11T15:00:00Z
2013,8,11,1200,1208,-8,1507,1515,-8,UA,580,N589UA,JFK,SFO,342,2586,12,8,2013-08-11T16:00:00Z
2013,8,11,1243,1239,4,1531,1534,-3,B6,41,N639JB,JFK,FLL,140,1069,12,39,2013-08-11T16:00:00Z
2013,8,11,1358,1359,-1,1607,1556,11,US,686,N652AW,EWR,PHX,294,2133,13,59,2013-08-11T17:00:00Z
2013,8,11,1421,1420,1,1556,1553,3,FL,721,N953AT,LGA,CAK,66,397,14,20,2013-08-11T18:00:00Z
2013,8,11,1451,1455,-4,1834,1905,-31,AA,1635,N5FSAA,JFK,SJU,199,1598,14,55,2013-08-11T18:00:00Z
2013,8,11,1545,1548,-3,1756,1817,-21,DL,1705,N352NB,LGA,MSY,157,1183,15,48,2013-08-11T19:00:00Z
2013,8,11,1558,1607,-9,1743,1811,-28,EV,4092,N15986,EWR,DAY,84,533,16,7,2013-08-11T20:00:00Z
2013,8,11,1603,1545,18,1717,1710,7,MQ,3694,N510MQ,EWR,ORD,109,719,15,45,2013-08-11T19:00:00Z
2013,8,11,1901,1900,1,2205,2151,14,UA,1259,N26208,LGA,IAH,194,1416,19,0,2013-08-11T23:00:00Z
2013,8,11,1926,1930,-4,2209,2201,8,EV,4152,N16981,EWR,ATL,108,746,19,30,2013-08-11T23:00:00Z
2013,8,11,1956,1932,24,2249,2228,21,B6,225,N652JB,JFK,TPA,142,1005,19,32,2013-08-11T23:00:00Z
2013,8,11,2121,2100,21,2309,2250,19,MQ,3384,N526MQ,LGA,CLT,80,544,21,0,2013-08-12T01:00:00Z
2013,8,11,2148,2005,103,17,2234,103,EV,4333,N12201,EWR,TUL,175,1215,20,5,2013-08-12T00:00:00Z
2013,8,12,12,2359,13,357,350,7,B6,745,N623JB,JFK,PSE,210,1617,23,59,2013-08-13T03:00:00Z
2013,8,12,456,500,-4,624,641,-17,US,1993,N118US,EWR,CLT,73,529,5,0,2013-08-12T09:00:00Z
2013,8,12,559,600,-1,703,659,4,US,2167,N768US,LGA,DCA,44,214,6,0,2013-08-12T10:00:00Z
2013,8,12,607,611,-4,910,914,-4,UA,370,N821UA,EWR,RSW,156,1068,6,11,2013-08-12T10:00:00Z
2013,8,12,613,614,-1,800,806,-6,US,1965,N126UW,EWR,CLT,77,529,6,14,2013-08-12T10:00:00Z
2013,8,12,644,640,4,822,810,12,WN,465,N954WN,LGA,MKE,112,738,6,40,2013-08-12T10:00:00Z
2013,8,12,654,700,-6,815,809,6,US,2169,N744P,LGA,DCA,40,214,7,0,2013-08-12T11:00:00Z
2013,8,12,656,659,-3,804,820,-16,UA,751,N433UA,EWR,BOS,43,200,6,59,2013-08-12T10:00:00Z
